"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-3"	"vafasha"	"84-C-20-2"	"84"	"C"	"20"	"2"	1	"Testing"	1	1	"3B"	"C1"	"Right"	"37"	"39"	"C"	"37"
"1-3"	"za:haha"	"84-J-0-2"	"84"	"J"	"0"	"2"	2	"Testing"	1	2	"3B"	"C2"	"Up"	"40"	"38"	"C"	"38"
"1-3"	"za:haha"	"139-J-0-2"	"139"	"J"	"0"	"2"	3	"Testing"	1	3	"3B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"1-3"	"za:haha"	"100-J-10-3"	"100"	"J"	"10"	"3"	4	"Testing"	1	4	"3B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"1-3"	"za:haha"	"7-J-10-4"	"7"	"J"	"10"	"4"	5	"Testing"	1	5	"3B"	"C2"	"Up"	"40"	"38"	"C"	"38"
"1-3"	"vafasha"	"118-C-20-2"	"118"	"C"	"20"	"2"	6	"Testing"	1	6	"3B"	"C1"	"Right"	"37"	"39"	"C"	"37"
"1-3"	"za:haha"	"71-J-0-1"	"71"	"J"	"0"	"1"	7	"Testing"	1	7	"3B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"1-3"	"vafasha"	"87-C-20-4"	"87"	"C"	"20"	"4"	8	"Testing"	1	8	"3B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"1-3"	"za:haha"	"118-J-0-2"	"118"	"J"	"0"	"2"	9	"Testing"	1	9	"3B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"1-3"	"za:haha"	"102-J-10-4"	"102"	"J"	"10"	"4"	10	"Testing"	1	10	"3B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"1-3"	"vafasha"	"57-C-30-1"	"57"	"C"	"30"	"1"	11	"Testing"	1	11	"3B"	"C1"	"Right"	"37"	"39"	"C"	"37"
"1-3"	"za:haha"	"111-J-10-3"	"111"	"J"	"10"	"3"	12	"Testing"	1	12	"3B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"1-3"	"vafasha"	"100-C-30-3"	"100"	"C"	"30"	"3"	13	"Testing"	1	13	"3B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"1-3"	"vafasha"	"102-C-20-4"	"102"	"C"	"20"	"4"	14	"Testing"	1	14	"3B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"1-3"	"vafasha"	"44-C-30-3"	"44"	"C"	"30"	"3"	15	"Testing"	1	15	"3B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"1-3"	"vafasha"	"111-C-30-3"	"111"	"C"	"30"	"3"	16	"Testing"	1	16	"3B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"1-3"	"za:haha"	"44-J-10-3"	"44"	"J"	"10"	"3"	17	"Testing"	1	17	"3B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"1-3"	"za:haha"	"87-J-10-4"	"87"	"J"	"10"	"4"	18	"Testing"	1	18	"3B"	"C2"	"Up"	"40"	"38"	"C"	"38"
"1-3"	"za:haha"	"57-J-0-1"	"57"	"J"	"0"	"1"	19	"Testing"	1	19	"3B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"1-3"	"vafasha"	"71-C-30-1"	"71"	"C"	"30"	"1"	20	"Testing"	1	20	"3B"	"C1"	"Left"	"39"	"37"	"C"	"39"
