"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-4"	"zasaza"	"86-J-0-1"	"86"	"J"	"0"	"1"	1	"Testing"	1	1	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"vafa:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	2	"Testing"	1	2	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"fa:shava"	"44-C-30-3"	"44"	"C"	"30"	"3"	3	"Testing"	1	3	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"va:shava"	"57-C-30-1"	"57"	"C"	"30"	"1"	4	"Testing"	1	4	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"za:saza"	"118-J-0-2"	"118"	"J"	"0"	"2"	5	"Testing"	1	5	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"fafa:va"	"111-C-30-3"	"111"	"C"	"30"	"3"	6	"Testing"	1	6	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"fa:sha:va"	"144-C-30-3"	"144"	"C"	"30"	"3"	7	"Testing"	1	7	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"sasaza"	"74-J-10-4"	"74"	"J"	"10"	"4"	8	"Testing"	1	8	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"vafa:sha"	"7-C-20-4"	"7"	"C"	"20"	"4"	9	"Testing"	1	9	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"va:shasha"	"87-C-20-4"	"87"	"C"	"20"	"4"	10	"Testing"	1	10	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"sa:haha"	"7-J-10-4"	"7"	"J"	"10"	"4"	11	"Testing"	1	11	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"sasa:ha"	"44-J-10-3"	"44"	"J"	"10"	"3"	12	"Testing"	1	12	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"fasha:sha"	"118-C-20-2"	"118"	"C"	"20"	"2"	13	"Testing"	1	13	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"fa:sha:sha"	"85-C-20-2"	"85"	"C"	"20"	"2"	14	"Testing"	1	14	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"saha:za"	"87-J-10-4"	"87"	"J"	"10"	"4"	15	"Testing"	1	15	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"vasha:sha"	"86-C-30-1"	"86"	"C"	"30"	"1"	16	"Testing"	1	16	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"za:ha:ha"	"57-J-0-1"	"57"	"J"	"0"	"1"	17	"Testing"	1	17	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"saha:ha"	"111-J-10-3"	"111"	"J"	"10"	"3"	18	"Testing"	1	18	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"sa:ha:ha"	"144-J-10-3"	"144"	"J"	"10"	"3"	19	"Testing"	1	19	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"sasa:za"	"84-J-0-2"	"84"	"J"	"0"	"2"	20	"Testing"	1	20	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"zasa:ha"	"27-J-0-1"	"27"	"J"	"0"	"1"	21	"Testing"	1	21	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"za:haha"	"85-J-0-2"	"85"	"J"	"0"	"2"	22	"Testing"	1	22	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"va:fasha"	"84-C-20-2"	"84"	"C"	"20"	"2"	23	"Testing"	1	23	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"va:sha:sha"	"74-C-20-4"	"74"	"C"	"20"	"4"	24	"Testing"	1	24	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"vafa:sha"	"7-C-20-4"	"7"	"C"	"20"	"4"	25	"Testing"	2	1	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"sa:ha:ha"	"144-J-10-3"	"144"	"J"	"10"	"3"	26	"Testing"	2	2	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"fafa:va"	"111-C-30-3"	"111"	"C"	"30"	"3"	27	"Testing"	2	3	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"va:sha:sha"	"74-C-20-4"	"74"	"C"	"20"	"4"	28	"Testing"	2	4	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"vafa:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	29	"Testing"	2	5	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"va:shasha"	"87-C-20-4"	"87"	"C"	"20"	"4"	30	"Testing"	2	6	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"fa:sha:va"	"144-C-30-3"	"144"	"C"	"30"	"3"	31	"Testing"	2	7	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"fasha:sha"	"118-C-20-2"	"118"	"C"	"20"	"2"	32	"Testing"	2	8	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"saha:ha"	"111-J-10-3"	"111"	"J"	"10"	"3"	33	"Testing"	2	9	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"vasha:sha"	"86-C-30-1"	"86"	"C"	"30"	"1"	34	"Testing"	2	10	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"za:haha"	"85-J-0-2"	"85"	"J"	"0"	"2"	35	"Testing"	2	11	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"sasa:ha"	"44-J-10-3"	"44"	"J"	"10"	"3"	36	"Testing"	2	12	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"fa:shava"	"44-C-30-3"	"44"	"C"	"30"	"3"	37	"Testing"	2	13	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"saha:za"	"87-J-10-4"	"87"	"J"	"10"	"4"	38	"Testing"	2	14	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"sa:haha"	"7-J-10-4"	"7"	"J"	"10"	"4"	39	"Testing"	2	15	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"zasa:ha"	"27-J-0-1"	"27"	"J"	"0"	"1"	40	"Testing"	2	16	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"za:ha:ha"	"57-J-0-1"	"57"	"J"	"0"	"1"	41	"Testing"	2	17	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"zasaza"	"86-J-0-1"	"86"	"J"	"0"	"1"	42	"Testing"	2	18	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"za:saza"	"118-J-0-2"	"118"	"J"	"0"	"2"	43	"Testing"	2	19	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"sasa:za"	"84-J-0-2"	"84"	"J"	"0"	"2"	44	"Testing"	2	20	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"va:shava"	"57-C-30-1"	"57"	"C"	"30"	"1"	45	"Testing"	2	21	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"va:fasha"	"84-C-20-2"	"84"	"C"	"20"	"2"	46	"Testing"	2	22	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"sasaza"	"74-J-10-4"	"74"	"J"	"10"	"4"	47	"Testing"	2	23	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"fa:sha:sha"	"85-C-20-2"	"85"	"C"	"20"	"2"	48	"Testing"	2	24	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"vafa:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	49	"Testing"	3	1	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"za:ha:ha"	"57-J-0-1"	"57"	"J"	"0"	"1"	50	"Testing"	3	2	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"va:shasha"	"87-C-20-4"	"87"	"C"	"20"	"4"	51	"Testing"	3	3	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"fa:sha:va"	"144-C-30-3"	"144"	"C"	"30"	"3"	52	"Testing"	3	4	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"va:shava"	"57-C-30-1"	"57"	"C"	"30"	"1"	53	"Testing"	3	5	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"fasha:sha"	"118-C-20-2"	"118"	"C"	"20"	"2"	54	"Testing"	3	6	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"fa:shava"	"44-C-30-3"	"44"	"C"	"30"	"3"	55	"Testing"	3	7	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"saha:za"	"87-J-10-4"	"87"	"J"	"10"	"4"	56	"Testing"	3	8	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"za:haha"	"85-J-0-2"	"85"	"J"	"0"	"2"	57	"Testing"	3	9	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"vasha:sha"	"86-C-30-1"	"86"	"C"	"30"	"1"	58	"Testing"	3	10	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"fa:sha:sha"	"85-C-20-2"	"85"	"C"	"20"	"2"	59	"Testing"	3	11	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"vafa:sha"	"7-C-20-4"	"7"	"C"	"20"	"4"	60	"Testing"	3	12	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"zasaza"	"86-J-0-1"	"86"	"J"	"0"	"1"	61	"Testing"	3	13	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"fafa:va"	"111-C-30-3"	"111"	"C"	"30"	"3"	62	"Testing"	3	14	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"zasa:ha"	"27-J-0-1"	"27"	"J"	"0"	"1"	63	"Testing"	3	15	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"sasa:ha"	"44-J-10-3"	"44"	"J"	"10"	"3"	64	"Testing"	3	16	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"sasaza"	"74-J-10-4"	"74"	"J"	"10"	"4"	65	"Testing"	3	17	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"saha:ha"	"111-J-10-3"	"111"	"J"	"10"	"3"	66	"Testing"	3	18	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"sa:ha:ha"	"144-J-10-3"	"144"	"J"	"10"	"3"	67	"Testing"	3	19	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"sasa:za"	"84-J-0-2"	"84"	"J"	"0"	"2"	68	"Testing"	3	20	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"za:saza"	"118-J-0-2"	"118"	"J"	"0"	"2"	69	"Testing"	3	21	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"sa:haha"	"7-J-10-4"	"7"	"J"	"10"	"4"	70	"Testing"	3	22	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"va:fasha"	"84-C-20-2"	"84"	"C"	"20"	"2"	71	"Testing"	3	23	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"va:sha:sha"	"74-C-20-4"	"74"	"C"	"20"	"4"	72	"Testing"	3	24	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"zasaza"	"86-J-0-1"	"86"	"J"	"0"	"1"	73	"Testing"	4	1	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"sasaza"	"74-J-10-4"	"74"	"J"	"10"	"4"	74	"Testing"	4	2	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"sa:ha:ha"	"144-J-10-3"	"144"	"J"	"10"	"3"	75	"Testing"	4	3	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"zasa:ha"	"27-J-0-1"	"27"	"J"	"0"	"1"	76	"Testing"	4	4	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"za:haha"	"85-J-0-2"	"85"	"J"	"0"	"2"	77	"Testing"	4	5	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"va:shava"	"57-C-30-1"	"57"	"C"	"30"	"1"	78	"Testing"	4	6	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"fasha:sha"	"118-C-20-2"	"118"	"C"	"20"	"2"	79	"Testing"	4	7	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
