"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-3"	"fasha:sha"	"139-J-0-2"	"139"	"J"	"0"	"2"	1	"Testing"	1	1	"6A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-3"	"va:shasha"	"100-J-10-3"	"100"	"J"	"10"	"3"	2	"Testing"	1	2	"6A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-3"	"zasa:ha"	"100-C-30-3"	"100"	"C"	"30"	"3"	3	"Testing"	1	3	"6A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-3"	"zasaha"	"139-C-20-2"	"139"	"C"	"20"	"2"	4	"Testing"	1	4	"6A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-3"	"za:saza"	"57-C-30-1"	"57"	"C"	"30"	"1"	5	"Testing"	1	5	"6A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-3"	"vafava"	"111-J-10-3"	"111"	"J"	"10"	"3"	6	"Testing"	1	6	"6A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-3"	"va:sha:va"	"87-J-10-4"	"87"	"J"	"10"	"4"	7	"Testing"	1	7	"6A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-3"	"saha:ha"	"7-C-20-4"	"7"	"C"	"20"	"4"	8	"Testing"	1	8	"6A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-3"	"sa:saza"	"71-C-30-1"	"71"	"C"	"30"	"1"	9	"Testing"	1	9	"6A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-3"	"za:ha:ha"	"102-C-20-4"	"102"	"C"	"20"	"4"	10	"Testing"	1	10	"6A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-3"	"za:haha"	"118-C-20-2"	"118"	"C"	"20"	"2"	11	"Testing"	1	11	"6A"	"C2"	"Down"	"38"	"40"	"C"	"38"
