"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"3-5"	"mala:la"	"7-J-10-4"	"7"	"J"	"10"	"4"	1	"Training"	1	1	"9"	"S"	"Right"	"37"	"39"	"C"	"39"
"3-5"	"va:fa:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	2	"Training"	1	2	"9"	"C1"	"Left"	"39"	"37"	"C"	"37"
"3-5"	"mala:na"	"27-J-0-1"	"27"	"J"	"0"	"1"	3	"Training"	1	3	"9"	"S"	"Left"	"39"	"37"	"C"	"37"
"3-5"	"mama:la"	"118-C-20-2"	"118"	"C"	"20"	"2"	4	"Training"	1	4	"9"	"S"	"Up"	"40"	"38"	"C"	"40"
"3-5"	"fa:shava"	"118-J-0-2"	"118"	"J"	"0"	"2"	5	"Training"	1	5	"9"	"C1"	"Left"	"39"	"37"	"C"	"37"
"3-5"	"sasaza"	"128-C-30-3"	"128"	"C"	"30"	"3"	6	"Training"	1	6	"9"	"C2"	"Right"	"37"	"39"	"C"	"37"
"3-5"	"zaha:za"	"93-J-0-1"	"93"	"J"	"0"	"1"	7	"Training"	1	7	"9"	"C2"	"Down"	"38"	"40"	"C"	"40"
"3-5"	"sa:sa:ha"	"74-J-10-4"	"74"	"J"	"10"	"4"	8	"Training"	1	8	"9"	"C2"	"Down"	"38"	"40"	"C"	"40"
"3-5"	"takata"	"128-J-10-3"	"128"	"J"	"10"	"3"	9	"Training"	1	9	"9"	"P"	"Down"	"38"	"40"	"C"	"40"
"3-5"	"ma:ma:la"	"85-C-20-2"	"85"	"C"	"20"	"2"	10	"Training"	1	10	"9"	"S"	"Right"	"37"	"39"	"C"	"37"
"3-5"	"pa:ka:ka"	"27-C-30-1"	"27"	"C"	"30"	"1"	11	"Training"	1	11	"9"	"P"	"Left"	"39"	"37"	"C"	"39"
"3-5"	"taka:ta"	"85-J-0-2"	"85"	"J"	"0"	"2"	12	"Training"	1	12	"9"	"P"	"Right"	"37"	"39"	"C"	"39"
"3-5"	"va:shava"	"93-C-30-1"	"93"	"C"	"30"	"1"	13	"Training"	1	13	"9"	"C1"	"Down"	"38"	"40"	"C"	"38"
"3-5"	"za:saha"	"7-C-20-4"	"7"	"C"	"20"	"4"	14	"Training"	1	14	"9"	"C2"	"Up"	"40"	"38"	"C"	"40"
"3-5"	"zasa:za"	"74-C-20-4"	"74"	"C"	"20"	"4"	15	"Training"	1	15	"9"	"C2"	"Up"	"40"	"38"	"C"	"40"
"3-5"	"na:lala"	"144-C-30-3"	"144"	"C"	"30"	"3"	16	"Training"	1	16	"9"	"S"	"Up"	"40"	"38"	"C"	"40"
"3-5"	"takata"	"128-J-10-3"	"128"	"J"	"10"	"3"	17	"Training"	2	1	"9"	"P"	"Right"	"37"	"39"	"C"	"39"
"3-5"	"mala:la"	"7-J-10-4"	"7"	"J"	"10"	"4"	18	"Training"	2	2	"9"	"S"	"Right"	"37"	"39"	"C"	"39"
"3-5"	"sa:sa:ha"	"74-J-10-4"	"74"	"J"	"10"	"4"	19	"Training"	2	3	"9"	"C2"	"Down"	"38"	"40"	"C"	"40"
"3-5"	"taka:ta"	"85-J-0-2"	"85"	"J"	"0"	"2"	20	"Training"	2	4	"9"	"P"	"Down"	"38"	"40"	"C"	"40"
"3-5"	"zaha:za"	"93-J-0-1"	"93"	"J"	"0"	"1"	21	"Training"	2	5	"9"	"C2"	"Right"	"37"	"39"	"C"	"39"
"3-5"	"pa:ka:ka"	"27-C-30-1"	"27"	"C"	"30"	"1"	22	"Training"	2	6	"9"	"P"	"Left"	"39"	"37"	"C"	"39"
"3-5"	"za:saha"	"7-C-20-4"	"7"	"C"	"20"	"4"	23	"Training"	2	7	"9"	"C2"	"Up"	"40"	"38"	"C"	"40"
"3-5"	"sasaza"	"128-C-30-3"	"128"	"C"	"30"	"3"	24	"Training"	2	8	"9"	"C2"	"Left"	"39"	"37"	"C"	"39"
"3-5"	"ma:ma:la"	"85-C-20-2"	"85"	"C"	"20"	"2"	25	"Training"	2	9	"9"	"S"	"Down"	"38"	"40"	"C"	"38"
"3-5"	"na:lala"	"144-C-30-3"	"144"	"C"	"30"	"3"	26	"Training"	2	10	"9"	"S"	"Up"	"40"	"38"	"C"	"40"
"3-5"	"fa:shava"	"118-J-0-2"	"118"	"J"	"0"	"2"	27	"Training"	2	11	"9"	"C1"	"Up"	"40"	"38"	"C"	"38"
"3-5"	"va:fa:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	28	"Training"	2	12	"9"	"C1"	"Up"	"40"	"38"	"C"	"38"
"3-5"	"va:shava"	"93-C-30-1"	"93"	"C"	"30"	"1"	29	"Training"	2	13	"9"	"C1"	"Left"	"39"	"37"	"C"	"39"
"3-5"	"mala:na"	"27-J-0-1"	"27"	"J"	"0"	"1"	30	"Training"	2	14	"9"	"S"	"Right"	"37"	"39"	"C"	"39"
"3-5"	"zasa:za"	"74-C-20-4"	"74"	"C"	"20"	"4"	31	"Training"	2	15	"9"	"C2"	"Down"	"38"	"40"	"C"	"38"
"3-5"	"mama:la"	"118-C-20-2"	"118"	"C"	"20"	"2"	32	"Training"	2	16	"9"	"S"	"Left"	"39"	"37"	"C"	"39"
"3-5"	"mama:la"	"118-C-20-2"	"118"	"C"	"20"	"2"	33	"Training"	3	1	"9"	"S"	"Down"	"38"	"40"	"C"	"38"
"3-5"	"sasaza"	"128-C-30-3"	"128"	"C"	"30"	"3"	34	"Training"	3	2	"9"	"C2"	"Left"	"39"	"37"	"C"	"39"
"3-5"	"va:fa:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	35	"Training"	3	3	"9"	"C1"	"Up"	"40"	"38"	"C"	"38"
"3-5"	"mala:la"	"7-J-10-4"	"7"	"J"	"10"	"4"	36	"Training"	3	4	"9"	"S"	"Left"	"39"	"37"	"C"	"37"
