"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-4"	"pa:pata"	"19-C-20-4"	"19"	"C"	"20"	"4"	1	"Training"	1	1	"2"	"P"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"pa:pata"	"84-C-20-2"	"84"	"C"	"20"	"2"	2	"Training"	1	2	"2"	"P"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"pa:pata"	"128-C-30-3"	"128"	"C"	"30"	"3"	3	"Training"	1	3	"2"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"ma:la:na"	"94-J-0-2"	"94"	"J"	"0"	"2"	4	"Training"	1	4	"2"	"S"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"ma:la:na"	"111-J-10-3"	"111"	"J"	"10"	"3"	5	"Training"	1	5	"2"	"S"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"ma:la:na"	"84-J-0-2"	"84"	"J"	"0"	"2"	6	"Training"	1	6	"2"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"pa:pata"	"111-C-30-3"	"111"	"C"	"30"	"3"	7	"Training"	1	7	"2"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"ma:la:na"	"128-J-10-3"	"128"	"J"	"10"	"3"	8	"Training"	1	8	"2"	"S"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"ma:la:na"	"87-J-10-4"	"87"	"J"	"10"	"4"	9	"Training"	1	9	"2"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"pa:pata"	"87-C-20-4"	"87"	"C"	"20"	"4"	10	"Training"	1	10	"2"	"P"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"pa:pata"	"71-C-30-1"	"71"	"C"	"30"	"1"	11	"Training"	1	11	"2"	"P"	"Down"	"38"	"40"	"J"	"40"
