"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-4"	"sahaza"	"118-C-20-2"	"118"	"C"	"20"	"2"	1	"Testing"	1	1	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"vasha:va"	"87-J-10-4"	"87"	"J"	"10"	"4"	2	"Testing"	1	2	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"sahaza"	"71-C-30-1"	"71"	"C"	"30"	"1"	3	"Testing"	1	3	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"sahaza"	"87-C-20-4"	"87"	"C"	"20"	"4"	4	"Testing"	1	4	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-4"	"sahaza"	"111-C-30-3"	"111"	"C"	"30"	"3"	5	"Testing"	1	5	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"sahaza"	"86-C-30-1"	"86"	"C"	"30"	"1"	6	"Testing"	1	6	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"vasha:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	7	"Testing"	1	7	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"sahaza"	"84-C-20-2"	"84"	"C"	"20"	"2"	8	"Testing"	1	8	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"vasha:va"	"86-J-0-1"	"86"	"J"	"0"	"1"	9	"Testing"	1	9	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"sahaza"	"94-C-20-2"	"94"	"C"	"20"	"2"	10	"Testing"	1	10	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"vasha:va"	"100-J-10-3"	"100"	"J"	"10"	"3"	11	"Testing"	1	11	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"sahaza"	"7-C-20-4"	"7"	"C"	"20"	"4"	12	"Testing"	1	12	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-4"	"vasha:va"	"7-J-10-4"	"7"	"J"	"10"	"4"	13	"Testing"	1	13	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-4"	"vasha:va"	"57-J-0-1"	"57"	"J"	"0"	"1"	14	"Testing"	1	14	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-4"	"sahaza"	"100-C-30-3"	"100"	"C"	"30"	"3"	15	"Testing"	1	15	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"vasha:va"	"71-J-0-1"	"71"	"J"	"0"	"1"	16	"Testing"	1	16	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"vasha:va"	"74-J-10-4"	"74"	"J"	"10"	"4"	17	"Testing"	1	17	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"vasha:va"	"94-J-0-2"	"94"	"J"	"0"	"2"	18	"Testing"	1	18	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"vasha:va"	"118-J-0-2"	"118"	"J"	"0"	"2"	19	"Testing"	1	19	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"sahaza"	"57-C-30-1"	"57"	"C"	"30"	"1"	20	"Testing"	1	20	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"sahaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	21	"Testing"	1	21	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"vasha:va"	"111-J-10-3"	"111"	"J"	"10"	"3"	22	"Testing"	1	22	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-4"	"vasha:va"	"84-J-0-2"	"84"	"J"	"0"	"2"	23	"Testing"	1	23	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-4"	"sahaza"	"74-C-20-4"	"74"	"C"	"20"	"4"	24	"Testing"	1	24	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"vasha:va"	"71-J-0-1"	"71"	"J"	"0"	"1"	25	"Testing"	2	1	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"vasha:va"	"86-J-0-1"	"86"	"J"	"0"	"1"	26	"Testing"	2	2	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"sahaza"	"71-C-30-1"	"71"	"C"	"30"	"1"	27	"Testing"	2	3	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"sahaza"	"87-C-20-4"	"87"	"C"	"20"	"4"	28	"Testing"	2	4	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"sahaza"	"118-C-20-2"	"118"	"C"	"20"	"2"	29	"Testing"	2	5	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"vasha:va"	"87-J-10-4"	"87"	"J"	"10"	"4"	30	"Testing"	2	6	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"vasha:va"	"7-J-10-4"	"7"	"J"	"10"	"4"	31	"Testing"	2	7	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"vasha:va"	"84-J-0-2"	"84"	"J"	"0"	"2"	32	"Testing"	2	8	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"vasha:va"	"74-J-10-4"	"74"	"J"	"10"	"4"	33	"Testing"	2	9	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"sahaza"	"94-C-20-2"	"94"	"C"	"20"	"2"	34	"Testing"	2	10	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"sahaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	35	"Testing"	2	11	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"sahaza"	"86-C-30-1"	"86"	"C"	"30"	"1"	36	"Testing"	2	12	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"sahaza"	"57-C-30-1"	"57"	"C"	"30"	"1"	37	"Testing"	2	13	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"vasha:va"	"118-J-0-2"	"118"	"J"	"0"	"2"	38	"Testing"	2	14	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"vasha:va"	"111-J-10-3"	"111"	"J"	"10"	"3"	39	"Testing"	2	15	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-4"	"vasha:va"	"94-J-0-2"	"94"	"J"	"0"	"2"	40	"Testing"	2	16	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"vasha:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	41	"Testing"	2	17	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"sahaza"	"111-C-30-3"	"111"	"C"	"30"	"3"	42	"Testing"	2	18	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"sahaza"	"74-C-20-4"	"74"	"C"	"20"	"4"	43	"Testing"	2	19	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-4"	"sahaza"	"7-C-20-4"	"7"	"C"	"20"	"4"	44	"Testing"	2	20	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"vasha:va"	"57-J-0-1"	"57"	"J"	"0"	"1"	45	"Testing"	2	21	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"vasha:va"	"100-J-10-3"	"100"	"J"	"10"	"3"	46	"Testing"	2	22	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"sahaza"	"84-C-20-2"	"84"	"C"	"20"	"2"	47	"Testing"	2	23	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"sahaza"	"100-C-30-3"	"100"	"C"	"30"	"3"	48	"Testing"	2	24	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-4"	"vasha:va"	"94-J-0-2"	"94"	"J"	"0"	"2"	49	"Testing"	3	1	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"sahaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	50	"Testing"	3	2	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"sahaza"	"111-C-30-3"	"111"	"C"	"30"	"3"	51	"Testing"	3	3	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-4"	"vasha:va"	"74-J-10-4"	"74"	"J"	"10"	"4"	52	"Testing"	3	4	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"vasha:va"	"71-J-0-1"	"71"	"J"	"0"	"1"	53	"Testing"	3	5	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"vasha:va"	"111-J-10-3"	"111"	"J"	"10"	"3"	54	"Testing"	3	6	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"vasha:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	55	"Testing"	3	7	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"vasha:va"	"118-J-0-2"	"118"	"J"	"0"	"2"	56	"Testing"	3	8	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"vasha:va"	"57-J-0-1"	"57"	"J"	"0"	"1"	57	"Testing"	3	9	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"vasha:va"	"84-J-0-2"	"84"	"J"	"0"	"2"	58	"Testing"	3	10	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"sahaza"	"7-C-20-4"	"7"	"C"	"20"	"4"	59	"Testing"	3	11	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"sahaza"	"71-C-30-1"	"71"	"C"	"30"	"1"	60	"Testing"	3	12	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"vasha:va"	"86-J-0-1"	"86"	"J"	"0"	"1"	61	"Testing"	3	13	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
