"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-3"	"fa:fava"	"93-C-30-1"	"93"	"C"	"30"	"1"	1	"Testing"	1	1	"3B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"2-3"	"za:saza"	"57-J-0-1"	"57"	"J"	"0"	"1"	2	"Testing"	1	2	"3B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"2-3"	"za:saza"	"111-J-10-3"	"111"	"J"	"10"	"3"	3	"Testing"	1	3	"3B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"2-3"	"fa:fava"	"111-C-30-3"	"111"	"C"	"30"	"3"	4	"Testing"	1	4	"3B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"2-3"	"za:saza"	"139-J-0-2"	"139"	"J"	"0"	"2"	5	"Testing"	1	5	"3B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"2-3"	"za:saza"	"44-J-10-3"	"44"	"J"	"10"	"3"	6	"Testing"	1	6	"3B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"2-3"	"fa:fava"	"57-C-30-1"	"57"	"C"	"30"	"1"	7	"Testing"	1	7	"3B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"2-3"	"za:saza"	"87-J-10-4"	"87"	"J"	"10"	"4"	8	"Testing"	1	8	"3B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"2-3"	"za:saza"	"102-J-10-4"	"102"	"J"	"10"	"4"	9	"Testing"	1	9	"3B"	"C2"	"Up"	"40"	"38"	"C"	"38"
"2-3"	"fa:fava"	"100-C-30-3"	"100"	"C"	"30"	"3"	10	"Testing"	1	10	"3B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"2-3"	"za:saza"	"94-J-0-2"	"94"	"J"	"0"	"2"	11	"Testing"	1	11	"3B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"2-3"	"fa:fava"	"118-C-20-2"	"118"	"C"	"20"	"2"	12	"Testing"	1	12	"3B"	"C1"	"Right"	"37"	"39"	"C"	"37"
"2-3"	"za:saza"	"19-J-10-4"	"19"	"J"	"10"	"4"	13	"Testing"	1	13	"3B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"2-3"	"za:saza"	"100-J-10-3"	"100"	"J"	"10"	"3"	14	"Testing"	1	14	"3B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"2-3"	"fa:fava"	"102-C-20-4"	"102"	"C"	"20"	"4"	15	"Testing"	1	15	"3B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"2-3"	"fa:fava"	"44-C-30-3"	"44"	"C"	"30"	"3"	16	"Testing"	1	16	"3B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"2-3"	"za:saza"	"71-J-0-1"	"71"	"J"	"0"	"1"	17	"Testing"	1	17	"3B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"2-3"	"za:saza"	"118-J-0-2"	"118"	"J"	"0"	"2"	18	"Testing"	1	18	"3B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"2-3"	"fa:fava"	"71-C-30-1"	"71"	"C"	"30"	"1"	19	"Testing"	1	19	"3B"	"C1"	"Right"	"37"	"39"	"C"	"37"
"2-3"	"fa:fava"	"139-C-20-2"	"139"	"C"	"20"	"2"	20	"Testing"	1	20	"3B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"2-3"	"za:saza"	"93-J-0-1"	"93"	"J"	"0"	"1"	21	"Testing"	1	21	"3B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"2-3"	"fa:fava"	"87-C-20-4"	"87"	"C"	"20"	"4"	22	"Testing"	1	22	"3B"	"C1"	"Right"	"37"	"39"	"C"	"37"
"2-3"	"fa:fava"	"94-C-20-2"	"94"	"C"	"20"	"2"	23	"Testing"	1	23	"3B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"2-3"	"fa:fava"	"19-C-20-4"	"19"	"C"	"20"	"4"	24	"Testing"	1	24	"3B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"2-3"	"za:saza"	"93-J-0-1"	"93"	"J"	"0"	"1"	25	"Testing"	2	1	"3B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"2-3"	"za:saza"	"100-J-10-3"	"100"	"J"	"10"	"3"	26	"Testing"	2	2	"3B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"2-3"	"za:saza"	"57-J-0-1"	"57"	"J"	"0"	"1"	27	"Testing"	2	3	"3B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"2-3"	"fa:fava"	"118-C-20-2"	"118"	"C"	"20"	"2"	28	"Testing"	2	4	"3B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"2-3"	"fa:fava"	"111-C-30-3"	"111"	"C"	"30"	"3"	29	"Testing"	2	5	"3B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"2-3"	"fa:fava"	"93-C-30-1"	"93"	"C"	"30"	"1"	30	"Testing"	2	6	"3B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"2-3"	"za:saza"	"102-J-10-4"	"102"	"J"	"10"	"4"	31	"Testing"	2	7	"3B"	"C2"	"Up"	"40"	"38"	"C"	"38"
"2-3"	"fa:fava"	"94-C-20-2"	"94"	"C"	"20"	"2"	32	"Testing"	2	8	"3B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"2-3"	"fa:fava"	"19-C-20-4"	"19"	"C"	"20"	"4"	33	"Testing"	2	9	"3B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"2-3"	"za:saza"	"71-J-0-1"	"71"	"J"	"0"	"1"	34	"Testing"	2	10	"3B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"2-3"	"za:saza"	"44-J-10-3"	"44"	"J"	"10"	"3"	35	"Testing"	2	11	"3B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"2-3"	"fa:fava"	"139-C-20-2"	"139"	"C"	"20"	"2"	36	"Testing"	2	12	"3B"	"C1"	"Right"	"37"	"39"	"C"	"37"
"2-3"	"za:saza"	"19-J-10-4"	"19"	"J"	"10"	"4"	37	"Testing"	2	13	"3B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"2-3"	"fa:fava"	"87-C-20-4"	"87"	"C"	"20"	"4"	38	"Testing"	2	14	"3B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"2-3"	"fa:fava"	"57-C-30-1"	"57"	"C"	"30"	"1"	39	"Testing"	2	15	"3B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"2-3"	"fa:fava"	"100-C-30-3"	"100"	"C"	"30"	"3"	40	"Testing"	2	16	"3B"	"C1"	"Up"	"40"	"38"	"C"	"40"
