"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-1"	"ta:kata"	"118-J-0-2"	"118"	"J"	"0"	"2"	1	"Testing"	1	1	"4"	"P"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"na:lana"	"139-C-20-2"	"139"	"C"	"20"	"2"	2	"Testing"	1	2	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"ta:paka"	"87-J-10-4"	"87"	"J"	"10"	"4"	3	"Testing"	1	3	"4"	"P"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pakaka"	"71-J-0-1"	"71"	"J"	"0"	"1"	4	"Testing"	1	4	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"paka:ta"	"144-J-10-3"	"144"	"J"	"10"	"3"	5	"Testing"	1	5	"4"	"P"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"ta:pa:ta"	"57-J-0-1"	"57"	"J"	"0"	"1"	6	"Testing"	1	6	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"ma:mala"	"128-C-30-3"	"128"	"C"	"30"	"3"	7	"Testing"	1	7	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"taka:ka"	"86-J-0-1"	"86"	"J"	"0"	"1"	8	"Testing"	1	8	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"tapata"	"94-J-0-2"	"94"	"J"	"0"	"2"	9	"Testing"	1	9	"4"	"P"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"100-J-10-3"	"100"	"J"	"10"	"3"	10	"Testing"	1	10	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"papa:ka"	"19-J-10-4"	"19"	"J"	"10"	"4"	11	"Testing"	1	11	"4"	"P"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"ma:lala"	"57-C-30-1"	"57"	"C"	"30"	"1"	12	"Testing"	1	12	"4"	"S"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"tapa:ka"	"7-J-10-4"	"7"	"J"	"10"	"4"	13	"Testing"	1	13	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"pa:pa:ta"	"139-J-0-2"	"139"	"J"	"0"	"2"	14	"Testing"	1	14	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
