"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-2"	"nala:la"	"111-C-30-3"	"111"	"C"	"30"	"3"	1	"Testing"	1	1	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"malana"	"100-J-10-3"	"100"	"J"	"10"	"3"	2	"Testing"	1	2	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"ma:lala"	"74-J-10-4"	"74"	"J"	"10"	"4"	3	"Testing"	1	3	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"tapa:ka"	"118-J-0-2"	"118"	"J"	"0"	"2"	4	"Testing"	1	4	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"pa:kaka"	"57-C-30-1"	"57"	"C"	"30"	"1"	5	"Testing"	1	5	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"tapaka"	"118-C-20-2"	"118"	"C"	"20"	"2"	6	"Testing"	1	6	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"paka:ka"	"93-J-0-1"	"93"	"J"	"0"	"1"	7	"Testing"	1	7	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"ta:kaka"	"86-C-30-1"	"86"	"C"	"30"	"1"	8	"Testing"	1	8	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"malala"	"44-J-10-3"	"44"	"J"	"10"	"3"	9	"Testing"	1	9	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"takata"	"139-C-20-2"	"139"	"C"	"20"	"2"	10	"Testing"	1	10	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"na:ma:la"	"19-C-20-4"	"19"	"C"	"20"	"4"	11	"Testing"	1	11	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"mala:la"	"19-J-10-4"	"19"	"J"	"10"	"4"	12	"Testing"	1	12	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"taka:ta"	"86-J-0-1"	"86"	"J"	"0"	"1"	13	"Testing"	1	13	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"ta:pa:ta"	"57-J-0-1"	"57"	"J"	"0"	"1"	14	"Testing"	1	14	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"pa:ka:ta"	"93-C-30-1"	"93"	"C"	"30"	"1"	15	"Testing"	1	15	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"ma:ma:na"	"102-J-10-4"	"102"	"J"	"10"	"4"	16	"Testing"	1	16	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"namala"	"102-C-20-4"	"102"	"C"	"20"	"4"	17	"Testing"	1	17	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"namana"	"100-C-30-3"	"100"	"C"	"30"	"3"	18	"Testing"	1	18	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"ta:pa:ka"	"84-C-20-2"	"84"	"C"	"20"	"2"	19	"Testing"	1	19	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"mama:la"	"44-C-30-3"	"44"	"C"	"30"	"3"	20	"Testing"	1	20	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"tapata"	"139-J-0-2"	"139"	"J"	"0"	"2"	21	"Testing"	1	21	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"ma:ma:la"	"74-C-20-4"	"74"	"C"	"20"	"4"	22	"Testing"	1	22	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"pa:pa:ka"	"84-J-0-2"	"84"	"J"	"0"	"2"	23	"Testing"	1	23	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"na:mana"	"111-J-10-3"	"111"	"J"	"10"	"3"	24	"Testing"	1	24	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"ta:kaka"	"86-C-30-1"	"86"	"C"	"30"	"1"	25	"Testing"	2	1	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"namana"	"100-C-30-3"	"100"	"C"	"30"	"3"	26	"Testing"	2	2	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"malana"	"100-J-10-3"	"100"	"J"	"10"	"3"	27	"Testing"	2	3	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"ma:ma:la"	"74-C-20-4"	"74"	"C"	"20"	"4"	28	"Testing"	2	4	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
