"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-2"	"ta:pa:ta"	"7-C-20-4"	"7"	"C"	"20"	"4"	1	"Testing"	1	1	"9"	"P"	"Down"	"38"	"40"	"C"	"38"
"2-2"	"na:mana"	"128-J-10-3"	"128"	"J"	"10"	"3"	2	"Testing"	1	2	"9"	"S"	"Up"	"40"	"38"	"C"	"38"
"2-2"	"na:la:la"	"87-J-10-4"	"87"	"J"	"10"	"4"	3	"Testing"	1	3	"9"	"S"	"Up"	"40"	"38"	"C"	"38"
"2-2"	"pa:ka:ka"	"74-J-10-4"	"74"	"J"	"10"	"4"	4	"Testing"	1	4	"9"	"P"	"Right"	"37"	"39"	"C"	"39"
"2-2"	"fa:sha:sha"	"27-C-30-1"	"27"	"C"	"30"	"1"	5	"Testing"	1	5	"9"	"C1"	"Left"	"39"	"37"	"C"	"39"
"2-2"	"nala:la"	"87-C-20-4"	"87"	"C"	"20"	"4"	6	"Testing"	1	6	"9"	"S"	"Up"	"40"	"38"	"C"	"40"
"2-2"	"saha:ha"	"86-C-30-1"	"86"	"C"	"30"	"1"	7	"Testing"	1	7	"9"	"C2"	"Right"	"37"	"39"	"C"	"37"
"2-2"	"sa:ha:ha"	"128-C-30-3"	"128"	"C"	"30"	"3"	8	"Testing"	1	8	"9"	"C2"	"Right"	"37"	"39"	"C"	"37"
"2-2"	"fa:shava"	"44-J-10-3"	"44"	"J"	"10"	"3"	9	"Testing"	1	9	"9"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-2"	"mama:la"	"27-J-0-1"	"27"	"J"	"0"	"1"	10	"Testing"	1	10	"9"	"S"	"Right"	"37"	"39"	"C"	"39"
"2-2"	"za:saha"	"74-C-20-4"	"74"	"C"	"20"	"4"	11	"Testing"	1	11	"9"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-2"	"na:ma:na"	"94-C-20-2"	"94"	"C"	"20"	"2"	12	"Testing"	1	12	"9"	"S"	"Right"	"37"	"39"	"C"	"37"
"2-2"	"tapa:ta"	"57-C-30-1"	"57"	"C"	"30"	"1"	13	"Testing"	1	13	"9"	"P"	"Left"	"39"	"37"	"C"	"39"
"2-2"	"sa:sa:za"	"85-C-20-2"	"85"	"C"	"20"	"2"	14	"Testing"	1	14	"9"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-2"	"vafa:va"	"86-J-0-1"	"86"	"J"	"0"	"1"	15	"Testing"	1	15	"9"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-2"	"sasa:ha"	"44-C-30-3"	"44"	"C"	"30"	"3"	16	"Testing"	1	16	"9"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-2"	"za:saza"	"144-C-30-3"	"144"	"C"	"30"	"3"	17	"Testing"	1	17	"9"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-2"	"na:lana"	"139-C-20-2"	"139"	"C"	"20"	"2"	18	"Testing"	1	18	"9"	"S"	"Down"	"38"	"40"	"C"	"38"
"2-2"	"fa:sha:va"	"94-J-0-2"	"94"	"J"	"0"	"2"	19	"Testing"	1	19	"9"	"C1"	"Up"	"40"	"38"	"C"	"38"
"2-2"	"pa:pa:ka"	"139-J-0-2"	"139"	"J"	"0"	"2"	20	"Testing"	1	20	"9"	"P"	"Left"	"39"	"37"	"C"	"37"
"2-2"	"ta:ka:ka"	"85-J-0-2"	"85"	"J"	"0"	"2"	21	"Testing"	1	21	"9"	"P"	"Down"	"38"	"40"	"C"	"40"
"2-2"	"fashasha"	"144-J-10-3"	"144"	"J"	"10"	"3"	22	"Testing"	1	22	"9"	"C1"	"Up"	"40"	"38"	"C"	"38"
"2-2"	"sasaha"	"7-J-10-4"	"7"	"J"	"10"	"4"	23	"Testing"	1	23	"9"	"C2"	"Left"	"39"	"37"	"C"	"37"
"2-2"	"ma:la:na"	"57-J-0-1"	"57"	"J"	"0"	"1"	24	"Testing"	1	24	"9"	"S"	"Down"	"38"	"40"	"C"	"40"
"2-2"	"na:mana"	"128-J-10-3"	"128"	"J"	"10"	"3"	25	"Testing"	2	1	"9"	"S"	"Right"	"37"	"39"	"C"	"39"
"2-2"	"fashasha"	"144-J-10-3"	"144"	"J"	"10"	"3"	26	"Testing"	2	2	"9"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-2"	"fa:sha:va"	"94-J-0-2"	"94"	"J"	"0"	"2"	27	"Testing"	2	3	"9"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-2"	"ta:pa:ta"	"7-C-20-4"	"7"	"C"	"20"	"4"	28	"Testing"	2	4	"9"	"P"	"Up"	"40"	"38"	"C"	"40"
"2-2"	"fa:shava"	"44-J-10-3"	"44"	"J"	"10"	"3"	29	"Testing"	2	5	"9"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-2"	"pa:ka:ka"	"74-J-10-4"	"74"	"J"	"10"	"4"	30	"Testing"	2	6	"9"	"P"	"Left"	"39"	"37"	"C"	"37"
"2-2"	"za:saza"	"144-C-30-3"	"144"	"C"	"30"	"3"	31	"Testing"	2	7	"9"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-2"	"sasaha"	"7-J-10-4"	"7"	"J"	"10"	"4"	32	"Testing"	2	8	"9"	"C2"	"Right"	"37"	"39"	"C"	"39"
"2-2"	"sasa:ha"	"44-C-30-3"	"44"	"C"	"30"	"3"	33	"Testing"	2	9	"9"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-2"	"vafa:va"	"86-J-0-1"	"86"	"J"	"0"	"1"	34	"Testing"	2	10	"9"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-2"	"nala:la"	"87-C-20-4"	"87"	"C"	"20"	"4"	35	"Testing"	2	11	"9"	"S"	"Up"	"40"	"38"	"C"	"40"
"2-2"	"sa:ha:ha"	"128-C-30-3"	"128"	"C"	"30"	"3"	36	"Testing"	2	12	"9"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-2"	"na:lana"	"139-C-20-2"	"139"	"C"	"20"	"2"	37	"Testing"	2	13	"9"	"S"	"Down"	"38"	"40"	"C"	"38"
"2-2"	"ta:ka:ka"	"85-J-0-2"	"85"	"J"	"0"	"2"	38	"Testing"	2	14	"9"	"P"	"Down"	"38"	"40"	"C"	"40"
"2-2"	"za:saha"	"74-C-20-4"	"74"	"C"	"20"	"4"	39	"Testing"	2	15	"9"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-2"	"pa:pa:ka"	"139-J-0-2"	"139"	"J"	"0"	"2"	40	"Testing"	2	16	"9"	"P"	"Up"	"40"	"38"	"C"	"38"
"2-2"	"sa:sa:za"	"85-C-20-2"	"85"	"C"	"20"	"2"	41	"Testing"	2	17	"9"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-2"	"ma:la:na"	"57-J-0-1"	"57"	"J"	"0"	"1"	42	"Testing"	2	18	"9"	"S"	"Left"	"39"	"37"	"C"	"37"
