"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"3-3"	"za:ha:za"	"86-J-0-1"	"86"	"J"	"0"	"1"	1	"Training"	1	1	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"3-3"	"va:fasha"	"111-C-30-3"	"111"	"C"	"30"	"3"	2	"Training"	1	2	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"3-3"	"sa:ha:za"	"44-J-10-3"	"44"	"J"	"10"	"3"	3	"Training"	1	3	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"3-3"	"va:fa:va"	"86-C-30-1"	"86"	"C"	"30"	"1"	4	"Training"	1	4	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"3-3"	"sa:haha"	"7-J-10-4"	"7"	"J"	"10"	"4"	5	"Training"	1	5	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"3-3"	"vafasha"	"19-C-20-4"	"19"	"C"	"20"	"4"	6	"Training"	1	6	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"3-3"	"zasaza"	"19-J-10-4"	"19"	"J"	"10"	"4"	7	"Training"	1	7	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"3-3"	"sa:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	8	"Training"	1	8	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"3-3"	"za:saza"	"139-J-0-2"	"139"	"J"	"0"	"2"	9	"Training"	1	9	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"3-3"	"vafava"	"7-C-20-4"	"7"	"C"	"20"	"4"	10	"Training"	1	10	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"3-3"	"zasaha"	"94-J-0-2"	"94"	"J"	"0"	"2"	11	"Training"	1	11	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"3-3"	"fasha:va"	"94-C-20-2"	"94"	"C"	"20"	"2"	12	"Training"	1	12	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"3-3"	"sa:sa:za"	"93-J-0-1"	"93"	"J"	"0"	"1"	13	"Training"	1	13	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"3-3"	"va:fa:sha"	"93-C-30-1"	"93"	"C"	"30"	"1"	14	"Training"	1	14	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"3-3"	"fa:fa:va"	"44-C-30-3"	"44"	"C"	"30"	"3"	15	"Training"	1	15	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"3-3"	"va:sha:sha"	"139-C-20-2"	"139"	"C"	"20"	"2"	16	"Training"	1	16	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"3-3"	"sa:ha:za"	"44-J-10-3"	"44"	"J"	"10"	"3"	17	"Training"	2	1	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"3-3"	"zasaha"	"94-J-0-2"	"94"	"J"	"0"	"2"	18	"Training"	2	2	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"3-3"	"va:fasha"	"111-C-30-3"	"111"	"C"	"30"	"3"	19	"Training"	2	3	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"3-3"	"va:fa:va"	"86-C-30-1"	"86"	"C"	"30"	"1"	20	"Training"	2	4	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"3-3"	"zasaza"	"19-J-10-4"	"19"	"J"	"10"	"4"	21	"Training"	2	5	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"3-3"	"vafava"	"7-C-20-4"	"7"	"C"	"20"	"4"	22	"Training"	2	6	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"3-3"	"sa:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	23	"Training"	2	7	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
