"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-4"	"sa:haha"	"44-J-10-3"	"44"	"J"	"10"	"3"	1	"Training"	1	1	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"sa:sa:za"	"74-J-10-4"	"74"	"J"	"10"	"4"	2	"Training"	1	2	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"fa:shasha"	"44-C-30-3"	"44"	"C"	"30"	"3"	3	"Training"	1	3	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"zasaha"	"57-J-0-1"	"57"	"J"	"0"	"1"	4	"Training"	1	4	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"zasaza"	"94-J-0-2"	"94"	"J"	"0"	"2"	5	"Training"	1	5	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"fa:fa:sha"	"111-C-30-3"	"111"	"C"	"30"	"3"	6	"Training"	1	6	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"fa:fasha"	"85-C-20-2"	"85"	"C"	"20"	"2"	7	"Training"	1	7	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"zaha:ha"	"19-J-10-4"	"19"	"J"	"10"	"4"	8	"Training"	1	8	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"fashasha"	"57-C-30-1"	"57"	"C"	"30"	"1"	9	"Training"	1	9	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"za:sa:ha"	"93-J-0-1"	"93"	"J"	"0"	"1"	10	"Training"	1	10	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"zahaza"	"85-J-0-2"	"85"	"J"	"0"	"2"	11	"Training"	1	11	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"vafava"	"19-C-20-4"	"19"	"C"	"20"	"4"	12	"Training"	1	12	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"zasa:za"	"111-J-10-3"	"111"	"J"	"10"	"3"	13	"Training"	1	13	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"vafa:sha"	"94-C-20-2"	"94"	"C"	"20"	"2"	14	"Training"	1	14	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"fafa:va"	"93-C-30-1"	"93"	"C"	"30"	"1"	15	"Training"	1	15	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"va:sha:sha"	"74-C-20-4"	"74"	"C"	"20"	"4"	16	"Training"	1	16	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"zaha:ha"	"19-J-10-4"	"19"	"J"	"10"	"4"	17	"Training"	2	1	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"fashasha"	"57-C-30-1"	"57"	"C"	"30"	"1"	18	"Training"	2	2	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"vafava"	"19-C-20-4"	"19"	"C"	"20"	"4"	19	"Training"	2	3	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"zasa:za"	"111-J-10-3"	"111"	"J"	"10"	"3"	20	"Training"	2	4	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"fa:fasha"	"85-C-20-2"	"85"	"C"	"20"	"2"	21	"Training"	2	5	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"zasaha"	"57-J-0-1"	"57"	"J"	"0"	"1"	22	"Training"	2	6	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"za:sa:ha"	"93-J-0-1"	"93"	"J"	"0"	"1"	23	"Training"	2	7	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"sa:haha"	"44-J-10-3"	"44"	"J"	"10"	"3"	24	"Training"	2	8	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"zasaza"	"94-J-0-2"	"94"	"J"	"0"	"2"	25	"Training"	2	9	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"vafa:sha"	"94-C-20-2"	"94"	"C"	"20"	"2"	26	"Training"	2	10	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"va:sha:sha"	"74-C-20-4"	"74"	"C"	"20"	"4"	27	"Training"	2	11	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"fa:shasha"	"44-C-30-3"	"44"	"C"	"30"	"3"	28	"Training"	2	12	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"fa:fa:sha"	"111-C-30-3"	"111"	"C"	"30"	"3"	29	"Training"	2	13	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"sa:sa:za"	"74-J-10-4"	"74"	"J"	"10"	"4"	30	"Training"	2	14	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"zahaza"	"85-J-0-2"	"85"	"J"	"0"	"2"	31	"Training"	2	15	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"fafa:va"	"93-C-30-1"	"93"	"C"	"30"	"1"	32	"Training"	2	16	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"za:sa:ha"	"93-J-0-1"	"93"	"J"	"0"	"1"	33	"Training"	3	1	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"fafa:va"	"93-C-30-1"	"93"	"C"	"30"	"1"	34	"Training"	3	2	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"zasaha"	"57-J-0-1"	"57"	"J"	"0"	"1"	35	"Training"	3	3	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"sa:sa:za"	"74-J-10-4"	"74"	"J"	"10"	"4"	36	"Training"	3	4	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"va:sha:sha"	"74-C-20-4"	"74"	"C"	"20"	"4"	37	"Training"	3	5	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"fa:fasha"	"85-C-20-2"	"85"	"C"	"20"	"2"	38	"Training"	3	6	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"zasaza"	"94-J-0-2"	"94"	"J"	"0"	"2"	39	"Training"	3	7	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"zahaza"	"85-J-0-2"	"85"	"J"	"0"	"2"	40	"Training"	3	8	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"fa:shasha"	"44-C-30-3"	"44"	"C"	"30"	"3"	41	"Training"	3	9	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"vafava"	"19-C-20-4"	"19"	"C"	"20"	"4"	42	"Training"	3	10	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"fashasha"	"57-C-30-1"	"57"	"C"	"30"	"1"	43	"Training"	3	11	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"vafa:sha"	"94-C-20-2"	"94"	"C"	"20"	"2"	44	"Training"	3	12	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"zasa:za"	"111-J-10-3"	"111"	"J"	"10"	"3"	45	"Training"	3	13	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"sa:haha"	"44-J-10-3"	"44"	"J"	"10"	"3"	46	"Training"	3	14	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"zaha:ha"	"19-J-10-4"	"19"	"J"	"10"	"4"	47	"Training"	3	15	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"fa:fa:sha"	"111-C-30-3"	"111"	"C"	"30"	"3"	48	"Training"	3	16	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"sa:sa:za"	"74-J-10-4"	"74"	"J"	"10"	"4"	49	"Training"	4	1	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"fa:shasha"	"44-C-30-3"	"44"	"C"	"30"	"3"	50	"Training"	4	2	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"vafa:sha"	"94-C-20-2"	"94"	"C"	"20"	"2"	51	"Training"	4	3	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"za:sa:ha"	"93-J-0-1"	"93"	"J"	"0"	"1"	52	"Training"	4	4	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"fa:fa:sha"	"111-C-30-3"	"111"	"C"	"30"	"3"	53	"Training"	4	5	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"zasaza"	"94-J-0-2"	"94"	"J"	"0"	"2"	54	"Training"	4	6	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"sa:haha"	"44-J-10-3"	"44"	"J"	"10"	"3"	55	"Training"	4	7	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"zaha:ha"	"19-J-10-4"	"19"	"J"	"10"	"4"	56	"Training"	4	8	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"fa:fasha"	"85-C-20-2"	"85"	"C"	"20"	"2"	57	"Training"	4	9	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"va:sha:sha"	"74-C-20-4"	"74"	"C"	"20"	"4"	58	"Training"	4	10	"6B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"1-4"	"fafa:va"	"93-C-30-1"	"93"	"C"	"30"	"1"	59	"Training"	4	11	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"fashasha"	"57-C-30-1"	"57"	"C"	"30"	"1"	60	"Training"	4	12	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"zasaha"	"57-J-0-1"	"57"	"J"	"0"	"1"	61	"Training"	4	13	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"zasa:za"	"111-J-10-3"	"111"	"J"	"10"	"3"	62	"Training"	4	14	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
