"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-2"	"fashasha"	"111-J-10-3"	"111"	"J"	"10"	"3"	1	"Training"	1	1	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"saha:za"	"86-C-30-1"	"86"	"C"	"30"	"1"	2	"Training"	1	2	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"fashasha"	"71-J-0-1"	"71"	"J"	"0"	"1"	3	"Training"	1	3	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"fashasha"	"74-J-10-4"	"74"	"J"	"10"	"4"	4	"Training"	1	4	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"saha:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	5	"Training"	1	5	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"saha:za"	"118-C-20-2"	"118"	"C"	"20"	"2"	6	"Training"	1	6	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"fashasha"	"100-J-10-3"	"100"	"J"	"10"	"3"	7	"Training"	1	7	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"fashasha"	"118-J-0-2"	"118"	"J"	"0"	"2"	8	"Training"	1	8	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"saha:za"	"100-C-30-3"	"100"	"C"	"30"	"3"	9	"Training"	1	9	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"saha:za"	"85-C-20-2"	"85"	"C"	"20"	"2"	10	"Training"	1	10	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"saha:za"	"74-C-20-4"	"74"	"C"	"20"	"4"	11	"Training"	1	11	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"saha:za"	"111-C-30-3"	"111"	"C"	"30"	"3"	12	"Training"	1	12	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"fashasha"	"86-J-0-1"	"86"	"J"	"0"	"1"	13	"Training"	1	13	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"fashasha"	"19-J-10-4"	"19"	"J"	"10"	"4"	14	"Training"	1	14	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"fashasha"	"85-J-0-2"	"85"	"J"	"0"	"2"	15	"Training"	1	15	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"saha:za"	"71-C-30-1"	"71"	"C"	"30"	"1"	16	"Training"	1	16	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"saha:za"	"111-C-30-3"	"111"	"C"	"30"	"3"	17	"Training"	2	1	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"fashasha"	"118-J-0-2"	"118"	"J"	"0"	"2"	18	"Training"	2	2	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"saha:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	19	"Training"	2	3	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"fashasha"	"71-J-0-1"	"71"	"J"	"0"	"1"	20	"Training"	2	4	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"fashasha"	"100-J-10-3"	"100"	"J"	"10"	"3"	21	"Training"	2	5	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
