"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"3-4"	"fa:fa:va"	"19-J-10-4"	"19"	"J"	"10"	"4"	1	"Training"	1	1	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"3-4"	"zasa:ha"	"85-C-20-2"	"85"	"C"	"20"	"2"	2	"Training"	1	2	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"3-4"	"zasa:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	3	"Training"	1	3	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"3-4"	"fa:fa:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	4	"Training"	1	4	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"3-4"	"zasa:ha"	"19-C-20-4"	"19"	"C"	"20"	"4"	5	"Training"	1	5	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"3-4"	"zasa:ha"	"144-C-30-3"	"144"	"C"	"30"	"3"	6	"Training"	1	6	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"3-4"	"fa:fa:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	7	"Training"	1	7	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"3-4"	"zasa:ha"	"128-C-30-3"	"128"	"C"	"30"	"3"	8	"Training"	1	8	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"3-4"	"zasa:ha"	"118-C-20-2"	"118"	"C"	"20"	"2"	9	"Training"	1	9	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"3-4"	"fa:fa:va"	"27-J-0-1"	"27"	"J"	"0"	"1"	10	"Training"	1	10	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"3-4"	"fa:fa:va"	"118-J-0-2"	"118"	"J"	"0"	"2"	11	"Training"	1	11	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"3-4"	"zasa:ha"	"86-C-30-1"	"86"	"C"	"30"	"1"	12	"Training"	1	12	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"3-4"	"zasa:ha"	"27-C-30-1"	"27"	"C"	"30"	"1"	13	"Training"	1	13	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"3-4"	"fa:fa:va"	"86-J-0-1"	"86"	"J"	"0"	"1"	14	"Training"	1	14	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"3-4"	"fa:fa:va"	"74-J-10-4"	"74"	"J"	"10"	"4"	15	"Training"	1	15	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"3-4"	"fa:fa:va"	"128-J-10-3"	"128"	"J"	"10"	"3"	16	"Training"	1	16	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"3-4"	"zasa:ha"	"128-C-30-3"	"128"	"C"	"30"	"3"	17	"Training"	2	1	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"3-4"	"fa:fa:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	18	"Training"	2	2	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"3-4"	"fa:fa:va"	"86-J-0-1"	"86"	"J"	"0"	"1"	19	"Training"	2	3	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"3-4"	"fa:fa:va"	"74-J-10-4"	"74"	"J"	"10"	"4"	20	"Training"	2	4	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"3-4"	"zasa:ha"	"86-C-30-1"	"86"	"C"	"30"	"1"	21	"Training"	2	5	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"3-4"	"fa:fa:va"	"118-J-0-2"	"118"	"J"	"0"	"2"	22	"Training"	2	6	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"3-4"	"zasa:ha"	"19-C-20-4"	"19"	"C"	"20"	"4"	23	"Training"	2	7	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"3-4"	"zasa:ha"	"144-C-30-3"	"144"	"C"	"30"	"3"	24	"Training"	2	8	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"3-4"	"fa:fa:va"	"27-J-0-1"	"27"	"J"	"0"	"1"	25	"Training"	2	9	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"3-4"	"zasa:ha"	"27-C-30-1"	"27"	"C"	"30"	"1"	26	"Training"	2	10	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"3-4"	"fa:fa:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	27	"Training"	2	11	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"3-4"	"zasa:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	28	"Training"	2	12	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"3-4"	"fa:fa:va"	"19-J-10-4"	"19"	"J"	"10"	"4"	29	"Training"	2	13	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"3-4"	"fa:fa:va"	"128-J-10-3"	"128"	"J"	"10"	"3"	30	"Training"	2	14	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"3-4"	"zasa:ha"	"85-C-20-2"	"85"	"C"	"20"	"2"	31	"Training"	2	15	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"3-4"	"zasa:ha"	"118-C-20-2"	"118"	"C"	"20"	"2"	32	"Training"	2	16	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"3-4"	"fa:fa:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	33	"Training"	3	1	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"3-4"	"zasa:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	34	"Training"	3	2	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"3-4"	"zasa:ha"	"86-C-30-1"	"86"	"C"	"30"	"1"	35	"Training"	3	3	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"3-4"	"zasa:ha"	"27-C-30-1"	"27"	"C"	"30"	"1"	36	"Training"	3	4	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"3-4"	"fa:fa:va"	"19-J-10-4"	"19"	"J"	"10"	"4"	37	"Training"	3	5	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"3-4"	"zasa:ha"	"128-C-30-3"	"128"	"C"	"30"	"3"	38	"Training"	3	6	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"3-4"	"fa:fa:va"	"128-J-10-3"	"128"	"J"	"10"	"3"	39	"Training"	3	7	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"3-4"	"zasa:ha"	"85-C-20-2"	"85"	"C"	"20"	"2"	40	"Training"	3	8	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"3-4"	"zasa:ha"	"118-C-20-2"	"118"	"C"	"20"	"2"	41	"Training"	3	9	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"3-4"	"zasa:ha"	"144-C-30-3"	"144"	"C"	"30"	"3"	42	"Training"	3	10	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"3-4"	"zasa:ha"	"19-C-20-4"	"19"	"C"	"20"	"4"	43	"Training"	3	11	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"3-4"	"fa:fa:va"	"27-J-0-1"	"27"	"J"	"0"	"1"	44	"Training"	3	12	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"3-4"	"fa:fa:va"	"74-J-10-4"	"74"	"J"	"10"	"4"	45	"Training"	3	13	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"3-4"	"fa:fa:va"	"118-J-0-2"	"118"	"J"	"0"	"2"	46	"Training"	3	14	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"3-4"	"fa:fa:va"	"86-J-0-1"	"86"	"J"	"0"	"1"	47	"Training"	3	15	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"3-4"	"fa:fa:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	48	"Training"	3	16	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"3-4"	"zasa:ha"	"27-C-30-1"	"27"	"C"	"30"	"1"	49	"Training"	4	1	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"3-4"	"fa:fa:va"	"86-J-0-1"	"86"	"J"	"0"	"1"	50	"Training"	4	2	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"3-4"	"fa:fa:va"	"74-J-10-4"	"74"	"J"	"10"	"4"	51	"Training"	4	3	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"3-4"	"fa:fa:va"	"118-J-0-2"	"118"	"J"	"0"	"2"	52	"Training"	4	4	"3A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"3-4"	"zasa:ha"	"118-C-20-2"	"118"	"C"	"20"	"2"	53	"Training"	4	5	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"3-4"	"fa:fa:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	54	"Training"	4	6	"3A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"3-4"	"zasa:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	55	"Training"	4	7	"3A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"3-4"	"zasa:ha"	"85-C-20-2"	"85"	"C"	"20"	"2"	56	"Training"	4	8	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"3-4"	"zasa:ha"	"86-C-30-1"	"86"	"C"	"30"	"1"	57	"Training"	4	9	"3A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"3-4"	"fa:fa:va"	"27-J-0-1"	"27"	"J"	"0"	"1"	58	"Training"	4	10	"3A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"3-4"	"zasa:ha"	"19-C-20-4"	"19"	"C"	"20"	"4"	59	"Training"	4	11	"3A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"3-4"	"zasa:ha"	"144-C-30-3"	"144"	"C"	"30"	"3"	60	"Training"	4	12	"3A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"3-4"	"fa:fa:va"	"19-J-10-4"	"19"	"J"	"10"	"4"	61	"Training"	4	13	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"3-4"	"fa:fa:va"	"128-J-10-3"	"128"	"J"	"10"	"3"	62	"Training"	4	14	"3A"	"C1"	"Left"	"39"	"37"	"J"	"39"
