"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-2"	"papa:ta"	"85-C-20-2"	"85"	"C"	"20"	"2"	1	"Testing"	1	1	"9"	"P"	"Up"	"40"	"38"	"J"	"38"
"1-2"	"nala:la"	"19-C-20-4"	"19"	"C"	"20"	"4"	2	"Testing"	1	2	"9"	"S"	"Up"	"40"	"38"	"J"	"38"
"1-2"	"zahaha"	"86-J-0-1"	"86"	"J"	"0"	"1"	3	"Testing"	1	3	"9"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-2"	"tapaka"	"144-C-30-3"	"144"	"C"	"30"	"3"	4	"Testing"	1	4	"9"	"P"	"Up"	"40"	"38"	"J"	"38"
"1-2"	"ma:lana"	"139-J-0-2"	"139"	"J"	"0"	"2"	5	"Testing"	1	5	"9"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-2"	"fa:shasha"	"86-C-30-1"	"86"	"C"	"30"	"1"	6	"Testing"	1	6	"9"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-2"	"fasha:sha"	"102-J-10-4"	"102"	"J"	"10"	"4"	7	"Testing"	1	7	"9"	"C1"	"Down"	"38"	"40"	"J"	"38"
"1-2"	"vafasha"	"19-J-10-4"	"19"	"J"	"10"	"4"	8	"Testing"	1	8	"9"	"C1"	"Down"	"38"	"40"	"J"	"38"
"1-2"	"pa:kata"	"85-J-0-2"	"85"	"J"	"0"	"2"	9	"Testing"	1	9	"9"	"P"	"Left"	"39"	"37"	"J"	"39"
"1-2"	"vafa:va"	"7-J-10-4"	"7"	"J"	"10"	"4"	10	"Testing"	1	10	"9"	"C1"	"Right"	"37"	"39"	"J"	"37"
"1-2"	"zaha:za"	"44-C-30-3"	"44"	"C"	"30"	"3"	11	"Testing"	1	11	"9"	"C2"	"Right"	"37"	"39"	"J"	"39"
"1-2"	"ta:pa:ta"	"94-C-20-2"	"94"	"C"	"20"	"2"	12	"Testing"	1	12	"9"	"P"	"Right"	"37"	"39"	"J"	"39"
"1-2"	"saha:ha"	"44-J-10-3"	"44"	"J"	"10"	"3"	13	"Testing"	1	13	"9"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-2"	"pa:ka:ka"	"27-C-30-1"	"27"	"C"	"30"	"1"	14	"Testing"	1	14	"9"	"P"	"Down"	"38"	"40"	"J"	"40"
"1-2"	"saha:za"	"94-J-0-2"	"94"	"J"	"0"	"2"	15	"Testing"	1	15	"9"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-2"	"ta:pata"	"57-J-0-1"	"57"	"J"	"0"	"1"	16	"Testing"	1	16	"9"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-2"	"sa:saha"	"57-C-30-1"	"57"	"C"	"30"	"1"	17	"Testing"	1	17	"9"	"C2"	"Right"	"37"	"39"	"J"	"39"
"1-2"	"fafa:va"	"144-J-10-3"	"144"	"J"	"10"	"3"	18	"Testing"	1	18	"9"	"C1"	"Down"	"38"	"40"	"J"	"38"
"1-2"	"malala"	"128-C-30-3"	"128"	"C"	"30"	"3"	19	"Testing"	1	19	"9"	"S"	"Left"	"39"	"37"	"J"	"37"
"1-2"	"tapata"	"128-J-10-3"	"128"	"J"	"10"	"3"	20	"Testing"	1	20	"9"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-2"	"zasa:za"	"139-C-20-2"	"139"	"C"	"20"	"2"	21	"Testing"	1	21	"9"	"C2"	"Left"	"39"	"37"	"J"	"37"
"1-2"	"namala"	"102-C-20-4"	"102"	"C"	"20"	"4"	22	"Testing"	1	22	"9"	"S"	"Up"	"40"	"38"	"J"	"38"
