"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-4"	"tapa:ta"	"93-J-0-1"	"93"	"J"	"0"	"1"	1	"Testing"	1	1	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-4"	"na:ma:na"	"57-C-30-1"	"57"	"C"	"30"	"1"	2	"Testing"	1	2	"4"	"S"	"Left"	"39"	"37"	"C"	"39"
"1-4"	"ma:ma:na"	"85-C-20-2"	"85"	"C"	"20"	"2"	3	"Testing"	1	3	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-4"	"paka:ka"	"7-J-10-4"	"7"	"J"	"10"	"4"	4	"Testing"	1	4	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
"1-4"	"mala:na"	"27-C-30-1"	"27"	"C"	"30"	"1"	5	"Testing"	1	5	"4"	"S"	"Left"	"39"	"37"	"C"	"39"
"1-4"	"malana"	"93-C-30-1"	"93"	"C"	"30"	"1"	6	"Testing"	1	6	"4"	"S"	"Up"	"40"	"38"	"C"	"40"
"1-4"	"mama:na"	"19-C-20-4"	"19"	"C"	"20"	"4"	7	"Testing"	1	7	"4"	"S"	"Right"	"37"	"39"	"C"	"37"
"1-4"	"tapa:ka"	"57-J-0-1"	"57"	"J"	"0"	"1"	8	"Testing"	1	8	"4"	"P"	"Right"	"37"	"39"	"C"	"39"
"1-4"	"paka:ta"	"27-J-0-1"	"27"	"J"	"0"	"1"	9	"Testing"	1	9	"4"	"P"	"Right"	"37"	"39"	"C"	"39"
"1-4"	"ta:kaka"	"19-J-10-4"	"19"	"J"	"10"	"4"	10	"Testing"	1	10	"4"	"P"	"Right"	"37"	"39"	"C"	"39"
"1-4"	"ma:mana"	"94-C-20-2"	"94"	"C"	"20"	"2"	11	"Testing"	1	11	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-4"	"pa:ka:ta"	"144-J-10-3"	"144"	"J"	"10"	"3"	12	"Testing"	1	12	"4"	"P"	"Left"	"39"	"37"	"C"	"37"
"1-4"	"na:mana"	"44-C-30-3"	"44"	"C"	"30"	"3"	13	"Testing"	1	13	"4"	"S"	"Up"	"40"	"38"	"C"	"40"
"1-4"	"takata"	"111-J-10-3"	"111"	"J"	"10"	"3"	14	"Testing"	1	14	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
"1-4"	"ta:pata"	"74-J-10-4"	"74"	"J"	"10"	"4"	15	"Testing"	1	15	"4"	"P"	"Left"	"39"	"37"	"C"	"37"
"1-4"	"takaka"	"94-J-0-2"	"94"	"J"	"0"	"2"	16	"Testing"	1	16	"4"	"P"	"Right"	"37"	"39"	"C"	"39"
"1-4"	"malala"	"111-C-30-3"	"111"	"C"	"30"	"3"	17	"Testing"	1	17	"4"	"S"	"Left"	"39"	"37"	"C"	"39"
"1-4"	"nama:na"	"74-C-20-4"	"74"	"C"	"20"	"4"	18	"Testing"	1	18	"4"	"S"	"Up"	"40"	"38"	"C"	"40"
"1-4"	"pa:pa:ka"	"84-J-0-2"	"84"	"J"	"0"	"2"	19	"Testing"	1	19	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-4"	"na:lana"	"7-C-20-4"	"7"	"C"	"20"	"4"	20	"Testing"	1	20	"4"	"S"	"Right"	"37"	"39"	"C"	"37"
"1-4"	"namala"	"144-C-30-3"	"144"	"C"	"30"	"3"	21	"Testing"	1	21	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-4"	"ta:ka:ta"	"85-J-0-2"	"85"	"J"	"0"	"2"	22	"Testing"	1	22	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
"1-4"	"pa:kaka"	"44-J-10-3"	"44"	"J"	"10"	"3"	23	"Testing"	1	23	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-4"	"na:ma:la"	"84-C-20-2"	"84"	"C"	"20"	"2"	24	"Testing"	1	24	"4"	"S"	"Left"	"39"	"37"	"C"	"39"
"1-4"	"ma:mana"	"94-C-20-2"	"94"	"C"	"20"	"2"	25	"Testing"	2	1	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-4"	"na:ma:na"	"57-C-30-1"	"57"	"C"	"30"	"1"	26	"Testing"	2	2	"4"	"S"	"Left"	"39"	"37"	"C"	"39"
"1-4"	"pa:pa:ka"	"84-J-0-2"	"84"	"J"	"0"	"2"	27	"Testing"	2	3	"4"	"P"	"Left"	"39"	"37"	"C"	"37"
"1-4"	"takaka"	"94-J-0-2"	"94"	"J"	"0"	"2"	28	"Testing"	2	4	"4"	"P"	"Left"	"39"	"37"	"C"	"37"
"1-4"	"takata"	"111-J-10-3"	"111"	"J"	"10"	"3"	29	"Testing"	2	5	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-4"	"ta:ka:ta"	"85-J-0-2"	"85"	"J"	"0"	"2"	30	"Testing"	2	6	"4"	"P"	"Right"	"37"	"39"	"C"	"39"
"1-4"	"na:ma:la"	"84-C-20-2"	"84"	"C"	"20"	"2"	31	"Testing"	2	7	"4"	"S"	"Right"	"37"	"39"	"C"	"37"
"1-4"	"tapa:ta"	"93-J-0-1"	"93"	"J"	"0"	"1"	32	"Testing"	2	8	"4"	"P"	"Left"	"39"	"37"	"C"	"37"
"1-4"	"pa:kaka"	"44-J-10-3"	"44"	"J"	"10"	"3"	33	"Testing"	2	9	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-4"	"ta:pata"	"74-J-10-4"	"74"	"J"	"10"	"4"	34	"Testing"	2	10	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
"1-4"	"ta:kaka"	"19-J-10-4"	"19"	"J"	"10"	"4"	35	"Testing"	2	11	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
"1-4"	"paka:ka"	"7-J-10-4"	"7"	"J"	"10"	"4"	36	"Testing"	2	12	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-4"	"na:lana"	"7-C-20-4"	"7"	"C"	"20"	"4"	37	"Testing"	2	13	"4"	"S"	"Up"	"40"	"38"	"C"	"40"
"1-4"	"pa:ka:ta"	"144-J-10-3"	"144"	"J"	"10"	"3"	38	"Testing"	2	14	"4"	"P"	"Right"	"37"	"39"	"C"	"39"
"1-4"	"ma:ma:na"	"85-C-20-2"	"85"	"C"	"20"	"2"	39	"Testing"	2	15	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-4"	"malana"	"93-C-30-1"	"93"	"C"	"30"	"1"	40	"Testing"	2	16	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-4"	"tapa:ka"	"57-J-0-1"	"57"	"J"	"0"	"1"	41	"Testing"	2	17	"4"	"P"	"Left"	"39"	"37"	"C"	"37"
"1-4"	"mala:na"	"27-C-30-1"	"27"	"C"	"30"	"1"	42	"Testing"	2	18	"4"	"S"	"Up"	"40"	"38"	"C"	"40"
"1-4"	"na:mana"	"44-C-30-3"	"44"	"C"	"30"	"3"	43	"Testing"	2	19	"4"	"S"	"Left"	"39"	"37"	"C"	"39"
"1-4"	"nama:na"	"74-C-20-4"	"74"	"C"	"20"	"4"	44	"Testing"	2	20	"4"	"S"	"Right"	"37"	"39"	"C"	"37"
"1-4"	"malala"	"111-C-30-3"	"111"	"C"	"30"	"3"	45	"Testing"	2	21	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-4"	"namala"	"144-C-30-3"	"144"	"C"	"30"	"3"	46	"Testing"	2	22	"4"	"S"	"Right"	"37"	"39"	"C"	"37"
"1-4"	"paka:ta"	"27-J-0-1"	"27"	"J"	"0"	"1"	47	"Testing"	2	23	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-4"	"mama:na"	"19-C-20-4"	"19"	"C"	"20"	"4"	48	"Testing"	2	24	"4"	"S"	"Right"	"37"	"39"	"C"	"37"
"1-4"	"na:lana"	"7-C-20-4"	"7"	"C"	"20"	"4"	49	"Testing"	3	1	"4"	"S"	"Up"	"40"	"38"	"C"	"40"
"1-4"	"paka:ta"	"27-J-0-1"	"27"	"J"	"0"	"1"	50	"Testing"	3	2	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
"1-4"	"takaka"	"94-J-0-2"	"94"	"J"	"0"	"2"	51	"Testing"	3	3	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-4"	"ta:pata"	"74-J-10-4"	"74"	"J"	"10"	"4"	52	"Testing"	3	4	"4"	"P"	"Up"	"40"	"38"	"C"	"38"
"1-4"	"na:mana"	"44-C-30-3"	"44"	"C"	"30"	"3"	53	"Testing"	3	5	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-4"	"pa:ka:ta"	"144-J-10-3"	"144"	"J"	"10"	"3"	54	"Testing"	3	6	"4"	"P"	"Down"	"38"	"40"	"C"	"40"
"1-4"	"na:ma:na"	"57-C-30-1"	"57"	"C"	"30"	"1"	55	"Testing"	3	7	"4"	"S"	"Up"	"40"	"38"	"C"	"40"
"1-4"	"malana"	"93-C-30-1"	"93"	"C"	"30"	"1"	56	"Testing"	3	8	"4"	"S"	"Right"	"37"	"39"	"C"	"37"
"1-4"	"na:ma:la"	"84-C-20-2"	"84"	"C"	"20"	"2"	57	"Testing"	3	9	"4"	"S"	"Down"	"38"	"40"	"C"	"38"
"1-4"	"ma:ma:na"	"85-C-20-2"	"85"	"C"	"20"	"2"	58	"Testing"	3	10	"4"	"S"	"Left"	"39"	"37"	"C"	"39"
