"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-3"	"pa:pata"	"7-J-10-4"	"7"	"J"	"10"	"4"	1	"Testing"	1	1	"4"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-3"	"na:la:la"	"100-C-30-3"	"100"	"C"	"30"	"3"	2	"Testing"	1	2	"4"	"S"	"Up"	"40"	"38"	"J"	"38"
"1-3"	"ma:ma:na"	"57-C-30-1"	"57"	"C"	"30"	"1"	3	"Testing"	1	3	"4"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-3"	"mamala"	"144-C-30-3"	"144"	"C"	"30"	"3"	4	"Testing"	1	4	"4"	"S"	"Up"	"40"	"38"	"J"	"38"
"1-3"	"paka:ta"	"139-J-0-2"	"139"	"J"	"0"	"2"	5	"Testing"	1	5	"4"	"P"	"Down"	"38"	"40"	"J"	"38"
"1-3"	"na:lala"	"7-C-20-4"	"7"	"C"	"20"	"4"	6	"Testing"	1	6	"4"	"S"	"Left"	"39"	"37"	"J"	"37"
"1-3"	"tapa:ka"	"144-J-10-3"	"144"	"J"	"10"	"3"	7	"Testing"	1	7	"4"	"P"	"Down"	"38"	"40"	"J"	"38"
"1-3"	"malana"	"139-C-20-2"	"139"	"C"	"20"	"2"	8	"Testing"	1	8	"4"	"S"	"Right"	"37"	"39"	"J"	"39"
"1-3"	"pakaka"	"87-J-10-4"	"87"	"J"	"10"	"4"	9	"Testing"	1	9	"4"	"P"	"Left"	"39"	"37"	"J"	"39"
"1-3"	"ta:kaka"	"19-J-10-4"	"19"	"J"	"10"	"4"	10	"Testing"	1	10	"4"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-3"	"takata"	"100-J-10-3"	"100"	"J"	"10"	"3"	11	"Testing"	1	11	"4"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-3"	"mama:la"	"87-C-20-4"	"87"	"C"	"20"	"4"	12	"Testing"	1	12	"4"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-3"	"ma:mala"	"85-C-20-2"	"85"	"C"	"20"	"2"	13	"Testing"	1	13	"4"	"S"	"Up"	"40"	"38"	"J"	"38"
"1-3"	"pa:ka:ka"	"57-J-0-1"	"57"	"J"	"0"	"1"	14	"Testing"	1	14	"4"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-3"	"tapata"	"85-J-0-2"	"85"	"J"	"0"	"2"	15	"Testing"	1	15	"4"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-3"	"na:ma:na"	"19-C-20-4"	"19"	"C"	"20"	"4"	16	"Testing"	1	16	"4"	"S"	"Right"	"37"	"39"	"J"	"39"
"1-3"	"papa:ta"	"118-J-0-2"	"118"	"J"	"0"	"2"	17	"Testing"	1	17	"4"	"P"	"Left"	"39"	"37"	"J"	"39"
