"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-3"	"zasaza"	"87-C-20-4"	"87"	"C"	"20"	"4"	1	"Testing"	1	1	"6A"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"sahaza"	"118-C-20-2"	"118"	"C"	"20"	"2"	2	"Testing"	1	2	"6A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"fashava"	"7-J-10-4"	"7"	"J"	"10"	"4"	3	"Testing"	1	3	"6A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"vashava"	"85-J-0-2"	"85"	"J"	"0"	"2"	4	"Testing"	1	4	"6A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"va:shava"	"94-J-0-2"	"94"	"J"	"0"	"2"	5	"Testing"	1	5	"6A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"za:haha"	"57-C-30-1"	"57"	"C"	"30"	"1"	6	"Testing"	1	6	"6A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"fafava"	"128-J-10-3"	"128"	"J"	"10"	"3"	7	"Testing"	1	7	"6A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"va:fa:va"	"118-J-0-2"	"118"	"J"	"0"	"2"	8	"Testing"	1	8	"6A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"zahaha"	"85-C-20-2"	"85"	"C"	"20"	"2"	9	"Testing"	1	9	"6A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"za:sa:ha"	"144-C-30-3"	"144"	"C"	"30"	"3"	10	"Testing"	1	10	"6A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"vashasha"	"57-J-0-1"	"57"	"J"	"0"	"1"	11	"Testing"	1	11	"6A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"va:fa:sha"	"87-J-10-4"	"87"	"J"	"10"	"4"	12	"Testing"	1	12	"6A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"za:saza"	"7-C-20-4"	"7"	"C"	"20"	"4"	13	"Testing"	1	13	"6A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"fafasha"	"93-J-0-1"	"93"	"J"	"0"	"1"	14	"Testing"	1	14	"6A"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"sa:saza"	"71-C-30-1"	"71"	"C"	"30"	"1"	15	"Testing"	1	15	"6A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"va:fava"	"144-J-10-3"	"144"	"J"	"10"	"3"	16	"Testing"	1	16	"6A"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"fa:fa:va"	"102-J-10-4"	"102"	"J"	"10"	"4"	17	"Testing"	1	17	"6A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"saha:ha"	"100-C-30-3"	"100"	"C"	"30"	"3"	18	"Testing"	1	18	"6A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"va:shasha"	"71-J-0-1"	"71"	"J"	"0"	"1"	19	"Testing"	1	19	"6A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"fa:sha:va"	"100-J-10-3"	"100"	"J"	"10"	"3"	20	"Testing"	1	20	"6A"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"zasaha"	"102-C-20-4"	"102"	"C"	"20"	"4"	21	"Testing"	1	21	"6A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"zaha:za"	"93-C-30-1"	"93"	"C"	"30"	"1"	22	"Testing"	1	22	"6A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"sa:sa:ha"	"94-C-20-2"	"94"	"C"	"20"	"2"	23	"Testing"	1	23	"6A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"sa:sa:za"	"128-C-30-3"	"128"	"C"	"30"	"3"	24	"Testing"	1	24	"6A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"va:fa:va"	"118-J-0-2"	"118"	"J"	"0"	"2"	25	"Testing"	2	1	"6A"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"za:haha"	"57-C-30-1"	"57"	"C"	"30"	"1"	26	"Testing"	2	2	"6A"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"zasaza"	"87-C-20-4"	"87"	"C"	"20"	"4"	27	"Testing"	2	3	"6A"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"sahaza"	"118-C-20-2"	"118"	"C"	"20"	"2"	28	"Testing"	2	4	"6A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"sa:sa:ha"	"94-C-20-2"	"94"	"C"	"20"	"2"	29	"Testing"	2	5	"6A"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"saha:ha"	"100-C-30-3"	"100"	"C"	"30"	"3"	30	"Testing"	2	6	"6A"	"C2"	"Up"	"40"	"38"	"J"	"38"
