"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-2"	"mamala"	"7-J-10-4"	"7"	"J"	"10"	"4"	1	"Testing"	1	1	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"2-2"	"mamala"	"128-J-10-3"	"128"	"J"	"10"	"3"	2	"Testing"	1	2	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"2-2"	"pakata"	"84-C-20-2"	"84"	"C"	"20"	"2"	3	"Testing"	1	3	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"2-2"	"mamala"	"100-J-10-3"	"100"	"J"	"10"	"3"	4	"Testing"	1	4	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"2-2"	"pakata"	"57-C-30-1"	"57"	"C"	"30"	"1"	5	"Testing"	1	5	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"2-2"	"mamala"	"84-J-0-2"	"84"	"J"	"0"	"2"	6	"Testing"	1	6	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"2-2"	"mamala"	"94-J-0-2"	"94"	"J"	"0"	"2"	7	"Testing"	1	7	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"2-2"	"pakata"	"93-C-30-1"	"93"	"C"	"30"	"1"	8	"Testing"	1	8	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"2-2"	"pakata"	"94-C-20-2"	"94"	"C"	"20"	"2"	9	"Testing"	1	9	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"2-2"	"pakata"	"74-C-20-4"	"74"	"C"	"20"	"4"	10	"Testing"	1	10	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"2-2"	"pakata"	"100-C-30-3"	"100"	"C"	"30"	"3"	11	"Testing"	1	11	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"2-2"	"mamala"	"102-J-10-4"	"102"	"J"	"10"	"4"	12	"Testing"	1	12	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"2-2"	"mamala"	"85-J-0-2"	"85"	"J"	"0"	"2"	13	"Testing"	1	13	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"2-2"	"pakata"	"144-C-30-3"	"144"	"C"	"30"	"3"	14	"Testing"	1	14	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"2-2"	"pakata"	"7-C-20-4"	"7"	"C"	"20"	"4"	15	"Testing"	1	15	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"2-2"	"pakata"	"128-C-30-3"	"128"	"C"	"30"	"3"	16	"Testing"	1	16	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"2-2"	"mamala"	"93-J-0-1"	"93"	"J"	"0"	"1"	17	"Testing"	1	17	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"2-2"	"mamala"	"57-J-0-1"	"57"	"J"	"0"	"1"	18	"Testing"	1	18	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"2-2"	"pakata"	"27-C-30-1"	"27"	"C"	"30"	"1"	19	"Testing"	1	19	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"2-2"	"mamala"	"74-J-10-4"	"74"	"J"	"10"	"4"	20	"Testing"	1	20	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"2-2"	"mamala"	"144-J-10-3"	"144"	"J"	"10"	"3"	21	"Testing"	1	21	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"2-2"	"mamala"	"27-J-0-1"	"27"	"J"	"0"	"1"	22	"Testing"	1	22	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
