"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-1"	"fafa:va"	"7-J-10-4"	"7"	"J"	"10"	"4"	1	"Testing"	1	1	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"fafa:va"	"44-J-10-3"	"44"	"J"	"10"	"3"	2	"Testing"	1	2	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"fafa:va"	"84-J-0-2"	"84"	"J"	"0"	"2"	3	"Testing"	1	3	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"fafa:va"	"74-J-10-4"	"74"	"J"	"10"	"4"	4	"Testing"	1	4	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"fafa:va"	"27-J-0-1"	"27"	"J"	"0"	"1"	5	"Testing"	1	5	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"za:sa:za"	"111-C-30-3"	"111"	"C"	"30"	"3"	6	"Testing"	1	6	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"fafa:va"	"57-J-0-1"	"57"	"J"	"0"	"1"	7	"Testing"	1	7	"3A"	"C1"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"za:sa:za"	"27-C-30-1"	"27"	"C"	"30"	"1"	8	"Testing"	1	8	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"fafa:va"	"19-J-10-4"	"19"	"J"	"10"	"4"	9	"Testing"	1	9	"3A"	"C1"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"za:sa:za"	"93-C-30-1"	"93"	"C"	"30"	"1"	10	"Testing"	1	10	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"za:sa:za"	"74-C-20-4"	"74"	"C"	"20"	"4"	11	"Testing"	1	11	"3A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"za:sa:za"	"139-C-20-2"	"139"	"C"	"20"	"2"	12	"Testing"	1	12	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"za:sa:za"	"128-C-30-3"	"128"	"C"	"30"	"3"	13	"Testing"	1	13	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"fafa:va"	"118-J-0-2"	"118"	"J"	"0"	"2"	14	"Testing"	1	14	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"fafa:va"	"128-J-10-3"	"128"	"J"	"10"	"3"	15	"Testing"	1	15	"3A"	"C1"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"za:sa:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	16	"Testing"	1	16	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"za:sa:za"	"84-C-20-2"	"84"	"C"	"20"	"2"	17	"Testing"	1	17	"3A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"za:sa:za"	"7-C-20-4"	"7"	"C"	"20"	"4"	18	"Testing"	1	18	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"za:sa:za"	"44-C-30-3"	"44"	"C"	"30"	"3"	19	"Testing"	1	19	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"za:sa:za"	"118-C-20-2"	"118"	"C"	"20"	"2"	20	"Testing"	1	20	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"za:sa:za"	"57-C-30-1"	"57"	"C"	"30"	"1"	21	"Testing"	1	21	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"fafa:va"	"93-J-0-1"	"93"	"J"	"0"	"1"	22	"Testing"	1	22	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"fafa:va"	"111-J-10-3"	"111"	"J"	"10"	"3"	23	"Testing"	1	23	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"fafa:va"	"139-J-0-2"	"139"	"J"	"0"	"2"	24	"Testing"	1	24	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"za:sa:za"	"7-C-20-4"	"7"	"C"	"20"	"4"	25	"Testing"	2	1	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
