"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-5"	"sahaza"	"93-C-30-1"	"93"	"C"	"30"	"1"	1	"Testing"	1	1	"6A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"sasa:za"	"27-C-30-1"	"27"	"C"	"30"	"1"	2	"Testing"	1	2	"6A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"1-5"	"va:fa:va"	"74-J-10-4"	"74"	"J"	"10"	"4"	3	"Testing"	1	3	"6A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"1-5"	"va:fa:sha"	"7-J-10-4"	"7"	"J"	"10"	"4"	4	"Testing"	1	4	"6A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"zaha:ha"	"7-C-20-4"	"7"	"C"	"20"	"4"	5	"Testing"	1	5	"6A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"1-5"	"sa:saha"	"87-C-20-4"	"87"	"C"	"20"	"4"	6	"Testing"	1	6	"6A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"fasha:va"	"93-J-0-1"	"93"	"J"	"0"	"1"	7	"Testing"	1	7	"6A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"za:sa:za"	"44-C-30-3"	"44"	"C"	"30"	"3"	8	"Testing"	1	8	"6A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"1-5"	"fashasha"	"128-J-10-3"	"128"	"J"	"10"	"3"	9	"Testing"	1	9	"6A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"fa:fava"	"44-J-10-3"	"44"	"J"	"10"	"3"	10	"Testing"	1	10	"6A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"va:fava"	"27-J-0-1"	"27"	"J"	"0"	"1"	11	"Testing"	1	11	"6A"	"C1"	"Up"	"40"	"38"	"C"	"38"
"1-5"	"zasaza"	"118-C-20-2"	"118"	"C"	"20"	"2"	12	"Testing"	1	12	"6A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"1-5"	"fafava"	"57-J-0-1"	"57"	"J"	"0"	"1"	13	"Testing"	1	13	"6A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"1-5"	"sasaha"	"74-C-20-4"	"74"	"C"	"20"	"4"	14	"Testing"	1	14	"6A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"vafava"	"139-J-0-2"	"139"	"J"	"0"	"2"	15	"Testing"	1	15	"6A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"1-5"	"vasha:va"	"100-J-10-3"	"100"	"J"	"10"	"3"	16	"Testing"	1	16	"6A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"1-5"	"zahaha"	"139-C-20-2"	"139"	"C"	"20"	"2"	17	"Testing"	1	17	"6A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"1-5"	"fafa:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	18	"Testing"	1	18	"6A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"zaha:za"	"100-C-30-3"	"100"	"C"	"30"	"3"	19	"Testing"	1	19	"6A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"1-5"	"sa:haha"	"57-C-30-1"	"57"	"C"	"30"	"1"	20	"Testing"	1	20	"6A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"1-5"	"va:sha:sha"	"87-J-10-4"	"87"	"J"	"10"	"4"	21	"Testing"	1	21	"6A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"1-5"	"za:haha"	"128-C-30-3"	"128"	"C"	"30"	"3"	22	"Testing"	1	22	"6A"	"C2"	"Up"	"40"	"38"	"C"	"40"
