"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-5"	"va:shasha"	"94-C-20-2"	"94"	"C"	"20"	"2"	1	"Testing"	1	1	"6B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"za:sa:ha"	"111-J-10-3"	"111"	"J"	"10"	"3"	2	"Testing"	1	2	"6B"	"C2"	"Up"	"40"	"38"	"C"	"38"
"1-5"	"vafa:sha"	"86-C-30-1"	"86"	"C"	"30"	"1"	3	"Testing"	1	3	"6B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"zasaza"	"57-J-0-1"	"57"	"J"	"0"	"1"	4	"Testing"	1	4	"6B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"1-5"	"zasa:za"	"128-J-10-3"	"128"	"J"	"10"	"3"	5	"Testing"	1	5	"6B"	"C2"	"Up"	"40"	"38"	"C"	"38"
"1-5"	"va:sha:sha"	"19-C-20-4"	"19"	"C"	"20"	"4"	6	"Testing"	1	6	"6B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"1-5"	"zasa:ha"	"102-J-10-4"	"102"	"J"	"10"	"4"	7	"Testing"	1	7	"6B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"1-5"	"vashasha"	"71-C-30-1"	"71"	"C"	"30"	"1"	8	"Testing"	1	8	"6B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"1-5"	"za:saha"	"94-J-0-2"	"94"	"J"	"0"	"2"	9	"Testing"	1	9	"6B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"vasha:sha"	"85-C-20-2"	"85"	"C"	"20"	"2"	10	"Testing"	1	10	"6B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"za:sa:za"	"71-J-0-1"	"71"	"J"	"0"	"1"	11	"Testing"	1	11	"6B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"va:shava"	"44-C-30-3"	"44"	"C"	"30"	"3"	12	"Testing"	1	12	"6B"	"C1"	"Right"	"37"	"39"	"C"	"37"
"1-5"	"vashava"	"102-C-20-4"	"102"	"C"	"20"	"4"	13	"Testing"	1	13	"6B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"1-5"	"sa:haha"	"44-J-10-3"	"44"	"J"	"10"	"3"	14	"Testing"	1	14	"6B"	"C2"	"Left"	"39"	"37"	"C"	"37"
"1-5"	"vafasha"	"87-C-20-4"	"87"	"C"	"20"	"4"	15	"Testing"	1	15	"6B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"1-5"	"va:fa:va"	"128-C-30-3"	"128"	"C"	"30"	"3"	16	"Testing"	1	16	"6B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"sasaza"	"19-J-10-4"	"19"	"J"	"10"	"4"	17	"Testing"	1	17	"6B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"vafa:va"	"84-C-20-2"	"84"	"C"	"20"	"2"	18	"Testing"	1	18	"6B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"1-5"	"saha:za"	"86-J-0-1"	"86"	"J"	"0"	"1"	19	"Testing"	1	19	"6B"	"C2"	"Down"	"38"	"40"	"C"	"40"
"1-5"	"fa:sha:sha"	"111-C-30-3"	"111"	"C"	"30"	"3"	20	"Testing"	1	20	"6B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"zaha:za"	"84-J-0-2"	"84"	"J"	"0"	"2"	21	"Testing"	1	21	"6B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"fa:fava"	"57-C-30-1"	"57"	"C"	"30"	"1"	22	"Testing"	1	22	"6B"	"C1"	"Up"	"40"	"38"	"C"	"40"
"1-5"	"sahaza"	"87-J-10-4"	"87"	"J"	"10"	"4"	23	"Testing"	1	23	"6B"	"C2"	"Up"	"40"	"38"	"C"	"38"
"1-5"	"sa:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	24	"Testing"	1	24	"6B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"va:shasha"	"94-C-20-2"	"94"	"C"	"20"	"2"	25	"Testing"	2	1	"6B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"vasha:sha"	"85-C-20-2"	"85"	"C"	"20"	"2"	26	"Testing"	2	2	"6B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"za:sa:ha"	"111-J-10-3"	"111"	"J"	"10"	"3"	27	"Testing"	2	3	"6B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"vafasha"	"87-C-20-4"	"87"	"C"	"20"	"4"	28	"Testing"	2	4	"6B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"1-5"	"va:sha:sha"	"19-C-20-4"	"19"	"C"	"20"	"4"	29	"Testing"	2	5	"6B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"1-5"	"sa:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	30	"Testing"	2	6	"6B"	"C2"	"Up"	"40"	"38"	"C"	"38"
"1-5"	"va:shava"	"44-C-30-3"	"44"	"C"	"30"	"3"	31	"Testing"	2	7	"6B"	"C1"	"Left"	"39"	"37"	"C"	"39"
"1-5"	"zaha:za"	"84-J-0-2"	"84"	"J"	"0"	"2"	32	"Testing"	2	8	"6B"	"C2"	"Right"	"37"	"39"	"C"	"39"
"1-5"	"fa:sha:sha"	"111-C-30-3"	"111"	"C"	"30"	"3"	33	"Testing"	2	9	"6B"	"C1"	"Down"	"38"	"40"	"C"	"38"
"1-5"	"fa:fava"	"57-C-30-1"	"57"	"C"	"30"	"1"	34	"Testing"	2	10	"6B"	"C1"	"Right"	"37"	"39"	"C"	"37"
