"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-4"	"zahaha"	"74-J-10-4"	"74"	"J"	"10"	"4"	1	"Testing"	1	1	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"zahaza"	"111-J-10-3"	"111"	"J"	"10"	"3"	2	"Testing"	1	2	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"zasa:ha"	"57-J-0-1"	"57"	"J"	"0"	"1"	3	"Testing"	1	3	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"za:ha:ha"	"118-J-0-2"	"118"	"J"	"0"	"2"	4	"Testing"	1	4	"6B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"1-4"	"zasaza"	"7-J-10-4"	"7"	"J"	"10"	"4"	5	"Testing"	1	5	"6B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"1-4"	"sa:ha:za"	"27-J-0-1"	"27"	"J"	"0"	"1"	6	"Testing"	1	6	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"sa:ha:ha"	"128-J-10-3"	"128"	"J"	"10"	"3"	7	"Testing"	1	7	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"sa:saha"	"139-J-0-2"	"139"	"J"	"0"	"2"	8	"Testing"	1	8	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"va:fa:va"	"74-C-20-4"	"74"	"C"	"20"	"4"	9	"Testing"	1	9	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"fa:fasha"	"111-C-30-3"	"111"	"C"	"30"	"3"	10	"Testing"	1	10	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"1-4"	"zaha:ha"	"86-J-0-1"	"86"	"J"	"0"	"1"	11	"Testing"	1	11	"6B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"1-4"	"vafa:sha"	"84-C-20-2"	"84"	"C"	"20"	"2"	12	"Testing"	1	12	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"vashasha"	"86-C-30-1"	"86"	"C"	"30"	"1"	13	"Testing"	1	13	"6B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"1-4"	"zasa:za"	"84-J-0-2"	"84"	"J"	"0"	"2"	14	"Testing"	1	14	"6B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"1-4"	"fa:fa:va"	"118-C-20-2"	"118"	"C"	"20"	"2"	15	"Testing"	1	15	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"fa:sha:va"	"57-C-30-1"	"57"	"C"	"30"	"1"	16	"Testing"	1	16	"6B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"1-4"	"fafa:va"	"44-C-30-3"	"44"	"C"	"30"	"3"	17	"Testing"	1	17	"6B"	"C1"	"Left"	"39"	"37"	"J"	"37"
